image_id,relative_path,filename,folder_name,class_label,class_idx,original_split,sha256,width,height,mode,file_size_bytes,is_duplicate_hash,split
train_late_leaf_spot_dr_33_7980.jpg,train/late_leaf_spot_1/dr_33_7980.jpg,dr_33_7980.jpg,late_leaf_spot_1,late_leaf_spot,3,train,8eda81febff254201890d5c6e33c490e3ff36e8106c6e2f6b5dec7681ec357f2,256,256,RGB,9857,False,train
train_rust_dr_18_9823.jpg,train/rust_1/dr_18_9823.jpg,dr_18_9823.jpg,rust_1,rust,5,train,bf6cdecb09c730e6c04b25e91a1e9d0e4afa0d07b0812f6ed410d0eba8b49155,256,256,RGB,12453,False,train
train_late_leaf_spot_dr_162_272.jpg,train/late_leaf_spot_1/dr_162_272.jpg,dr_162_272.jpg,late_leaf_spot_1,late_leaf_spot,3,train,f3bfc61bdc16d51928fe59389e6883ec7c258a03b78e044b9ea5333f240a5734,256,256,RGB,11914,False,train
train_nutrition_deficiency_dr_132_8580.jpg,train/nutrition_deficiency_1/dr_132_8580.jpg,dr_132_8580.jpg,nutrition_deficiency_1,nutrition_deficiency,4,train,59beea51d6a36c65104370fe46ad1903f33374400fca19c471694f0960bec6af,256,256,RGB,8245,False,train
train_healthy_leaf_dr_319_7272.jpg,train/healthy_leaf_1/dr_319_7272.jpg,dr_319_7272.jpg,healthy_leaf_1,healthy_leaf,2,train,e4b7ff5bd36fc721aecba81648cab79fae1a8c3c13c68f58b3006cf57134cc07,256,256,RGB,6932,False,train
train_early_rust_dr_30_4306.jpg,train/early_rust_1/dr_30_4306.jpg,dr_30_4306.jpg,early_rust_1,early_rust,1,train,237de8ad6b00a59e8b28858edb8d2f0d306ed34320186b5f72b7367fd95acbe3,256,256,RGB,10328,False,train
train_rust_dr_33_3637.jpg,train/rust_1/dr_33_3637.jpg,dr_33_3637.jpg,rust_1,rust,5,train,b0d81f6b29df6f635c9cb8678afd7eed10c3de2aa6fd018c20704d3a4ef897d7,256,256,RGB,15466,False,train
train_early_rust_dr_16_7439.jpg,train/early_rust_1/dr_16_7439.jpg,dr_16_7439.jpg,early_rust_1,early_rust,1,train,9ebc527de97010e70c16cd26500504e69d7499047b86c377a7dff2eae6e056bd,256,256,RGB,8378,False,train
train_healthy_leaf_dr_197_5552.jpg,train/healthy_leaf_1/dr_197_5552.jpg,dr_197_5552.jpg,healthy_leaf_1,healthy_leaf,2,train,e60e4714c623858fd6a242cfba464f9357218d7c08234e10115027cb4877090b,256,256,RGB,11850,False,train
train_late_leaf_spot_dr_225_7371.jpg,train/late_leaf_spot_1/dr_225_7371.jpg,dr_225_7371.jpg,late_leaf_spot_1,late_leaf_spot,3,train,e57164d83e719bc5c0244cf5e04d7473121a7021bc880fc0d367c958b5981d8e,256,256,RGB,9318,False,train
train_rust_dr_51_6326.jpg,train/rust_1/dr_51_6326.jpg,dr_51_6326.jpg,rust_1,rust,5,train,abefba45d3d0bb14a95631c7eef649e1ade05cfc10373a45ad6ce92a714c6c79,256,256,RGB,15517,False,train
train_rust_dr_45_5469.jpg,train/rust_1/dr_45_5469.jpg,dr_45_5469.jpg,rust_1,rust,5,train,e23ddf7c379992291443ec17853f4258e85a5ee6dbc0c2200aec76c962e008cb,256,256,RGB,12575,False,train
train_healthy_leaf_dr_327_6054.jpg,train/healthy_leaf_1/dr_327_6054.jpg,dr_327_6054.jpg,healthy_leaf_1,healthy_leaf,2,train,85027b811e74c281dc28a561bcc13ff739ff682dab4f386e856b705d1a519bcb,256,256,RGB,8003,False,train
train_early_rust_dr_30_9525.jpg,train/early_rust_1/dr_30_9525.jpg,dr_30_9525.jpg,early_rust_1,early_rust,1,train,85d16b9d5369300eb776498262b9649c1260e397934c21b7352e3b38bbe93128,256,256,RGB,9820,False,train
train_late_leaf_spot_dr_138_5533.jpg,train/late_leaf_spot_1/dr_138_5533.jpg,dr_138_5533.jpg,late_leaf_spot_1,late_leaf_spot,3,train,a624d58c80738d86b39d67a96c9aaf00a12ed7d7b6025cd81f7c88312ed96e0e,256,256,RGB,9769,False,train
train_late_leaf_spot_dr_230_5981.jpg,train/late_leaf_spot_1/dr_230_5981.jpg,dr_230_5981.jpg,late_leaf_spot_1,late_leaf_spot,3,train,bb0bac1ae99eb404a5dd9ec18b206c5313fed240c2c86a64e9489baefed2195f,256,256,RGB,7368,False,train
train_rust_dr_24_1838.jpg,train/rust_1/dr_24_1838.jpg,dr_24_1838.jpg,rust_1,rust,5,train,85d2637d7c1461a685a7c24fc60f63b8d353abce9ffb4802e6cb10ad7f93b278,256,256,RGB,9087,False,train
train_late_leaf_spot_dr_76_8641.jpg,train/late_leaf_spot_1/dr_76_8641.jpg,dr_76_8641.jpg,late_leaf_spot_1,late_leaf_spot,3,train,0b710772eaed84483b98accb095be9fa144ce5969fd28a146922edfb9fd71e57,256,256,RGB,9009,False,train
train_nutrition_deficiency_dr_56_4094.jpg,train/nutrition_deficiency_1/dr_56_4094.jpg,dr_56_4094.jpg,nutrition_deficiency_1,nutrition_deficiency,4,train,86955728e48440f2f9dbad9682cfcbd715b8a71ff69b2a35c1147982cb97c57a,256,256,RGB,9156,False,train
train_early_leaf_spot_dr_1_9954.jpg,train/early_leaf_spot_1/dr_1_9954.jpg,dr_1_9954.jpg,early_leaf_spot_1,early_leaf_spot,0,train,07bfc288da239b95919cdc4d6f93ffbfd87551bcebc57c7642b21dbf83776fac,256,256,RGB,8281,False,train
train_healthy_leaf_dr_331_2450.jpg,train/healthy_leaf_1/dr_331_2450.jpg,dr_331_2450.jpg,healthy_leaf_1,healthy_leaf,2,train,6d94a8aec4e531674349c79d2f63c2211dcf05b4e3f43f271f678695caef3f30,256,256,RGB,7313,False,train
train_late_leaf_spot_dr_105_9637.jpg,train/late_leaf_spot_1/dr_105_9637.jpg,dr_105_9637.jpg,late_leaf_spot_1,late_leaf_spot,3,train,880e3f3d8b84b187befd76d754872cae9635a36e06a4a715405dc4f8c3ac7c59,256,256,RGB,8687,False,train
train_rust_dr_21_1668.jpg,train/rust_1/dr_21_1668.jpg,dr_21_1668.jpg,rust_1,rust,5,train,40b5e50d467f9202fe64aafab0fd9a313ec93018412a74ba888feb046c90b8e5,256,256,RGB,10484,False,train
train_early_rust_dr_14_5369.jpg,train/early_rust_1/dr_14_5369.jpg,dr_14_5369.jpg,early_rust_1,early_rust,1,train,01f2eb47a5a30dba7678539d64eb58f3ba93f7033502593118033808949d750b,256,256,RGB,9647,False,train
train_late_leaf_spot_dr_124_5744.jpg,train/late_leaf_spot_1/dr_124_5744.jpg,dr_124_5744.jpg,late_leaf_spot_1,late_leaf_spot,3,train,9b7566ff7a07bccd0ddae0613ec1c835e9b8346f9c593d03e40eb96509b28368,256,256,RGB,9160,False,train
train_rust_dr_45_9338.jpg,train/rust_1/dr_45_9338.jpg,dr_45_9338.jpg,rust_1,rust,5,train,785547301d645aa71000bb681fd0f17df027473a866771ce3a004ceeac5e1a13,256,256,RGB,12909,False,train
train_early_rust_dr_10_9064.jpg,train/early_rust_1/dr_10_9064.jpg,dr_10_9064.jpg,early_rust_1,early_rust,1,train,268ed433f2a2740e3339dfe5db7ed2402d82281ff626982ded4076dd3573cd0f,256,256,RGB,9042,False,train
train_nutrition_deficiency_dr_83_6338.jpg,train/nutrition_deficiency_1/dr_83_6338.jpg,dr_83_6338.jpg,nutrition_deficiency_1,nutrition_deficiency,4,train,d137d68b2573673af087da4668691b4d06e45d556dd47f33419d10a6cc0d2dd4,256,256,RGB,6609,False,train
train_healthy_leaf_dr_307_4337.jpg,train/healthy_leaf_1/dr_307_4337.jpg,dr_307_4337.jpg,healthy_leaf_1,healthy_leaf,2,train,c1ddf4e3dea6c34f11234d6849190e8ef0a6af98482aa8840cbdc53fa52ac4c9,256,256,RGB,7553,False,train
train_rust_dr_52_3045.jpg,train/rust_1/dr_52_3045.jpg,dr_52_3045.jpg,rust_1,rust,5,train,7e43d0536e0f8abfc96162b60bf40e3e2f20880a95392750113d875a54787a91,256,256,RGB,14949,False,train
train_healthy_leaf_dr_128_40.jpg,train/healthy_leaf_1/dr_128_40.jpg,dr_128_40.jpg,healthy_leaf_1,healthy_leaf,2,train,21a8c9249c7eb0f54b54f2103809633756f2ade1acceed2c245f1453293e0bd6,256,256,RGB,10672,False,train
train_rust_dr_16_6869.jpg,train/rust_1/dr_16_6869.jpg,dr_16_6869.jpg,rust_1,rust,5,train,dd4cfed0d5e59e3556a0f9e1c41878d4f1ff19de7e7eb34322d80092f872b635,256,256,RGB,9272,False,train
train_late_leaf_spot_dr_237_7470.jpg,train/late_leaf_spot_1/dr_237_7470.jpg,dr_237_7470.jpg,late_leaf_spot_1,late_leaf_spot,3,train,0f682005a866db0f9a1c3ce42aaf1fcfc6cb0581caf61265887b9a2322a05e5d,256,256,RGB,9721,False,train
train_early_leaf_spot_dr_19_5833.jpg,train/early_leaf_spot_1/dr_19_5833.jpg,dr_19_5833.jpg,early_leaf_spot_1,early_leaf_spot,0,train,21c9893317dd592dd98c200ac0270f7bc71bf4e5c138d4abacea584c408d023e,256,256,RGB,8100,False,train
train_early_leaf_spot_dr_22_1083.jpg,train/early_leaf_spot_1/dr_22_1083.jpg,dr_22_1083.jpg,early_leaf_spot_1,early_leaf_spot,0,train,a7de7ea333054f3a122b9ccacdf038bad5744b82817e78ca907edd06f26b7e26,256,256,RGB,7858,False,train
train_nutrition_deficiency_dr_150_8862.jpg,train/nutrition_deficiency_1/dr_150_8862.jpg,dr_150_8862.jpg,nutrition_deficiency_1,nutrition_deficiency,4,train,c5e3db14d21b67639d6a892a2193290ab6eaeada8c19f078e761d794f1954f82,256,256,RGB,8189,False,train
train_nutrition_deficiency_dr_77_6805.jpg,train/nutrition_deficiency_1/dr_77_6805.jpg,dr_77_6805.jpg,nutrition_deficiency_1,nutrition_deficiency,4,train,b4dc47f949097411a4517810dfacf157918694d6af4da77e361fd761946983cf,256,256,RGB,6726,False,train
train_late_leaf_spot_IMG_6989682.jpg,train/late_leaf_spot_1/IMG_6989682.jpg,IMG_6989682.jpg,late_leaf_spot_1,late_leaf_spot,3,train,1a6cc38581ddfd0a4924b5aa2fd79450558611af60f022dd9f8fdfbd823fd0b0,256,256,RGB,38207,False,train
train_early_rust_dr_27_429.jpg,train/early_rust_1/dr_27_429.jpg,dr_27_429.jpg,early_rust_1,early_rust,1,train,b4dd8611508690d67130013bef4f9bdbc99686a1213eb3bc9c0ca351e751cd11,256,256,RGB,11047,False,train
train_late_leaf_spot_dr_211_2637.jpg,train/late_leaf_spot_1/dr_211_2637.jpg,dr_211_2637.jpg,late_leaf_spot_1,late_leaf_spot,3,train,8fa28fd0a2bed6b16ca94e2ea9f0ea8ad17eab4367cb9446bef3ec2c676aab43,256,256,RGB,12390,False,train
train_nutrition_deficiency_dr_27_5772.jpg,train/nutrition_deficiency_1/dr_27_5772.jpg,dr_27_5772.jpg,nutrition_deficiency_1,nutrition_deficiency,4,train,524732339d3277ef308691f20b5a8ebb76e991ec5885cadd33172963100230bd,256,256,RGB,10414,False,train
train_healthy_leaf_dr_69_9033.jpg,train/healthy_leaf_1/dr_69_9033.jpg,dr_69_9033.jpg,healthy_leaf_1,healthy_leaf,2,train,f0ab0a3ba012e67e544e1d99adbc1c30fbc5df778a7a435b7d05d0a00a653b38,256,256,RGB,9699,False,train
train_rust_dr_42_6894.jpg,train/rust_1/dr_42_6894.jpg,dr_42_6894.jpg,rust_1,rust,5,train,8bddd6ccfc38bb542f2606f9bf554067ac24fcc234e1677b53950f6f696be950,256,256,RGB,13194,False,train
train_late_leaf_spot_IMG_8934.jpg,train/late_leaf_spot_1/IMG_8934.jpg,IMG_8934.jpg,late_leaf_spot_1,late_leaf_spot,3,train,c9bf1419e15d83bd91ebc12282484e12ac7f5c012696659360908d4b12abc537,256,256,RGB,21630,False,train
train_late_leaf_spot_IMG_8981.jpg,train/late_leaf_spot_1/IMG_8981.jpg,IMG_8981.jpg,late_leaf_spot_1,late_leaf_spot,3,train,d24bb40920deedceb999b833609d8a99004e721cfd445c13c9918b0ecb95744e,256,256,RGB,28728,False,train
train_late_leaf_spot_dr_156_9896.jpg,train/late_leaf_spot_1/dr_156_9896.jpg,dr_156_9896.jpg,late_leaf_spot_1,late_leaf_spot,3,train,1e4e7a37e39ff58701bf220f05c8c370e918e0fe36fa7217aa0a3e65d9f390c5,256,256,RGB,7981,False,train
train_healthy_leaf_dr_314_8294.jpg,train/healthy_leaf_1/dr_314_8294.jpg,dr_314_8294.jpg,healthy_leaf_1,healthy_leaf,2,train,c77e7fd1dedf805620bec946584a88a585348fca1bd80a4c47975dbfa820fe0f,256,256,RGB,6428,False,train
train_nutrition_deficiency_dr_31_487.jpg,train/nutrition_deficiency_1/dr_31_487.jpg,dr_31_487.jpg,nutrition_deficiency_1,nutrition_deficiency,4,train,c4314090d4883cca23b604f835a160b27c86f6871a57d27f5a0615736625869a,256,256,RGB,9598,False,train
train_nutrition_deficiency_dr_23_9969.jpg,train/nutrition_deficiency_1/dr_23_9969.jpg,dr_23_9969.jpg,nutrition_deficiency_1,nutrition_deficiency,4,train,a11cb059c681a19223f55b555cfbb81c4b0e96873a1c8bd5914e1b2f1edea9c7,256,256,RGB,9695,False,train
train_nutrition_deficiency_dr_160_6092.jpg,train/nutrition_deficiency_1/dr_160_6092.jpg,dr_160_6092.jpg,nutrition_deficiency_1,nutrition_deficiency,4,train,fc7504442c7b8800b2e9afbe07df535cb4c1d0591aa380e20367d6ce7dd7a709,256,256,RGB,8629,False,train
train_late_leaf_spot_dr_78_9655.jpg,train/late_leaf_spot_1/dr_78_9655.jpg,dr_78_9655.jpg,late_leaf_spot_1,late_leaf_spot,3,train,abf99da8e6ef5b1d2d1195b52dd02d8b7846f9d6521e8c2f44d4bf4184c9e1e5,256,256,RGB,11543,False,train
train_late_leaf_spot_dr_173_2559.jpg,train/late_leaf_spot_1/dr_173_2559.jpg,dr_173_2559.jpg,late_leaf_spot_1,late_leaf_spot,3,train,da433641e85c28844112e79a3e60d2fa499cdb0fe2197a4d68e3db89a7dde5b8,256,256,RGB,9712,False,train
train_late_leaf_spot_dr_52_2479.jpg,train/late_leaf_spot_1/dr_52_2479.jpg,dr_52_2479.jpg,late_leaf_spot_1,late_leaf_spot,3,train,765dfe77ca34e58b4f61f096a320cb7b355dc90b49ae269f2d6e68c5f5f8cefc,256,256,RGB,9826,False,train
train_nutrition_deficiency_dr_63_2608.jpg,train/nutrition_deficiency_1/dr_63_2608.jpg,dr_63_2608.jpg,nutrition_deficiency_1,nutrition_deficiency,4,train,e5526cc4589f71b9e41125b342be3a689a719f08ea18fd6a6b5404dda88fd8cd,256,256,RGB,8690,False,train
train_late_leaf_spot_dr_81_9430.jpg,train/late_leaf_spot_1/dr_81_9430.jpg,dr_81_9430.jpg,late_leaf_spot_1,late_leaf_spot,3,train,2004ca79fec16168aae1b737dab008dede65099b344693a0ab7f539f4c13fd52,256,256,RGB,10204,False,train
train_nutrition_deficiency_dr_105_2761.jpg,train/nutrition_deficiency_1/dr_105_2761.jpg,dr_105_2761.jpg,nutrition_deficiency_1,nutrition_deficiency,4,train,29f105ef5391bba59e91e7d2968ef179168659228036471ac97d691c0247e96b,256,256,RGB,7936,False,train
train_early_rust_dr_0_770.jpg,train/early_rust_1/dr_0_770.jpg,dr_0_770.jpg,early_rust_1,early_rust,1,train,e87d3adbd53d272c912c26149cb69e1dbfab053edee31d2585e771c7c4e8a093,256,256,RGB,9766,False,train
train_early_leaf_spot_dr_71_7265.jpg,train/early_leaf_spot_1/dr_71_7265.jpg,dr_71_7265.jpg,early_leaf_spot_1,early_leaf_spot,0,train,a9678f06ea4701455a38e452639f204ab02bee9cfc7b8a128f41656b843e5bd3,256,256,RGB,9178,False,train
train_late_leaf_spot_dr_55_2556.jpg,train/late_leaf_spot_1/dr_55_2556.jpg,dr_55_2556.jpg,late_leaf_spot_1,late_leaf_spot,3,train,644c03adaaed54d87dd33dc6f24b63e8e9862e00ccfc8133a4728031b3458458,256,256,RGB,10913,False,train
train_early_leaf_spot_dr_26_7792.jpg,train/early_leaf_spot_1/dr_26_7792.jpg,dr_26_7792.jpg,early_leaf_spot_1,early_leaf_spot,0,train,110139009b66a01a860ad1caab844512a6ca391ed9c6971a374626aa8facf3e9,256,256,RGB,8639,False,train
